name,featureType,code,lat,lng
Creighton Creek,Creek (1),602,50.246389,-118.955833
Crescent Creek,Creek (1),602,49.800556,-120.051111
Crescent Spur Creek,Creek (1),602,53.584722,-120.678056
Cress Creek,Creek (1),602,50.286944,-119.836389
Crest Creek,Creek (1),602,49.842222,-125.86
Crevice Creek,Creek (1),602,51.145,-125.523611
Crib Creek,Creek (1),602,50.095556,-118.920833
Cribs Creek,Creek (1),602,48.628056,-124.768333
Crick Creek,Creek (1),602,49.460556,-118.864444
Cridge Creek,Creek (1),602,50.950278,-125.502778
Cridland Creek,Creek (1),602,58.91,-122.546667
Crimen Creek,Creek (1),602,52.973333,-123.019167
Criss Creek,Creek (1),602,50.880278,-120.970278
Croasdaile Creek,Creek (1),602,49.628889,-116.788333
Crocker Creek,Creek (1),602,54.182778,-123.018333
Crocker Creek,Creek (1),602,54.902222,-122.265556
Croft Creek,Creek (1),602,48.8725,-124.306667
Croft Creek,Creek (1),602,54.063889,-124.269167
Cromer Creek,Creek (1),602,50.953056,-122.632222
Cromie Creek,Creek (1),602,56.497222,-122.002778
Cronin Creek,Creek (1),602,54.929444,-126.675278
Crook Creek,Creek (1),602,56.165556,-129.317222
Crooked Creek,Creek (1),602,53.711667,-120.899444
Crooked Creek,Creek (1),602,52.870278,-119.312222
Cross Creek,Creek (1),602,54.5125,-125.70
Cross Creek,Creek (1),602,51.097222,-119.439444
Crossing Creek,Creek (1),602,50.0675,-114.920556
Crossing Creek,Creek (1),602,51.589444,-119.861667
Crossman Creek,Creek (1),602,50.610556,-119.167778
Crossroad Creek,Creek (1),602,59.649803,-132.585358
Crouse Creek,Creek (1),602,49.332222,-118.875
Crow Creek,Creek (1),602,54.387222,-126.145278
Crowe Creek,Creek (1),602,49.616549,-115.067705
Crowley Creek,Creek (1),602,49.151944,-120.595833
Crowley Creek,Creek (1),602,52.350278,-119.768889
Crowman Creek,Creek (1),602,50.198611,-126.452222
Crown Creek,Creek (1),602,49.383611,-123.124167
Crowned Creek,Creek (1),602,50.018611,-125.767222
Crows Bar Creek,Creek (1),602,51.290833,-122.213056
Croydon Creek,Creek (1),602,56.443889,-125.973611
Cruiser Creek,Creek (1),602,52.183056,-120.775
Crusader Creek,Creek (1),602,49.713056,-117.299167
Crusty Creek,Creek (1),602,59.311389,-125.105556
Crutch Creek,Creek (1),602,49.0005,-117.04746
Crysdale Creek,Creek (1),602,53.593889,-122.673611
Crystal Creek,Creek (1),602,49.561111,-117.244167
Crystal Creek,Creek (1),602,49.979034,-116.905276
Crystal Creek,Creek (1),602,49.479444,-118.985278
Crystal Creek,Creek (1),602,50.487778,-122.327222
Crystal Creek,Creek (1),602,53.045278,-132.143889
Crystalline Creek,Creek (1),602,50.929167,-116.930278
Cub Creek,Creek (1),602,52.554722,-121.538056
Cub Creek,Creek (1),602,49.3675,-117.978333
Cugiladap Creek,Creek (1),602,55.144167,-129.398333
Cuisson Creek,Creek (1),602,52.608611,-122.47
Culkeen Creek,Creek (1),602,50.718333,-117.291667
Culleet Creek,Creek (1),602,50.426389,-127.919444
Cullen Creek,Creek (1),602,56.115833,-129.730556
Cullite Creek,Creek (1),602,48.564722,-124.598333
Culliton Creek,Creek (1),602,49.8725,-123.18
Cullivan Creek,Creek (1),602,57.931944,-129.082222
Cullon Creek,Creek (1),602,55.567222,-127.901389
Cultus Creek,Creek (1),602,49.325833,-116.784167
Cultus Creek,Creek (1),602,50.316111,-120.448056
Cultus Creek,Creek (1),602,50.4975,-114.988056
Cumberland Creek,Creek (1),602,49.611389,-125.052222
Cumming Creek,Creek (1),602,54.623611,-127.301944
Cumming Creek,Creek (1),602,50.415,-119.199722
Cummings Creek,Creek (1),602,49.7625,-114.875833
Cummins Creek,Creek (1),602,53.514722,-127.033611
Cumsack Creek,Creek (1),602,50.936667,-124.862778
Cunningham Creek,Creek (1),602,49.355278,-120.9725
Cunningham Creek,Creek (1),602,52.923333,-121.171944
Cunningham Creek,Creek (1),602,50.716421,-127.451468
Cunningham Creek,Creek (1),602,51.350278,-121.402222
Cunningham Pass Creek,Creek (1),602,52.981667,-121.352778
Cup Creek,Creek (1),602,50.659722,-117.381667
Cup Creek,Creek (1),602,59.803611,-133.198889
Cupola Creek,Creek (1),602,51.488889,-117.489722
Cupola Creek,Creek (1),602,49.090556,-121.443056
Curly Creek,Creek (1),602,50.025556,-126.748056
Curnow Creek,Creek (1),602,50.428889,-121.373889
Currie Creek,Creek (1),602,49.19,-122.251111
Currie Creek,Creek (1),602,48.780833,-123.779167
Currie Creek,Creek (1),602,50.235833,-118.515556
Currier Creek,Creek (1),602,56.844167,-128.231389
Curry Creek,Creek (1),602,49.448333,-119.071667
Curtis Creek,Creek (1),602,49.156944,-117.094444
Curtis Creek,Creek (1),602,53.091667,-129.085278
Curve Creek,Creek (1),602,53.371667,-120.303889
Curwen Creek,Creek (1),602,50.588889,-118.393056
Cusheon Creek,Creek (1),602,48.805556,-123.423333
Cushing Creek,Creek (1),602,53.671389,-120.364444
Cushing Creek,Creek (1),602,57.624722,-126.973889
Cusson Creek,Creek (1),602,50.307222,-118.052778
Cust Creek,Creek (1),602,56.102778,-122.264722
Cut Creek,Creek (1),602,51.403056,-117.474722
Cut Thumb Creek,Creek (1),602,55.541667,-123.325833
Cutbank Creek,Creek (1),602,56.756389,-125.420556
Cutbank Creek,Creek (1),602,55.322222,-120.173611
Cutfoot Creek,Creek (1),602,56.707222,-127.8325
Cuthbert Creek,Creek (1),602,54.086389,-129.868056
Cutoff Creek,Creek (1),602,53.707778,-124.800556
Cutoff Creek,Creek (1),602,57.528611,-126.069167
Cutoff Valley Creek,Creek (1),602,51.091111,-121.578611
Cygnet Creek,Creek (1),602,54.838889,-127.092222
Cynthia Creek,Creek (1),602,54.718889,-126.700556
Cypress Creek,Creek (1),602,49.847778,-126.113889
Cypress Creek,Creek (1),602,49.338889,-123.241111
Cypress Creek,Creek (1),602,56.821111,-122.603611
Cyr Creek,Creek (1),602,51.069167,-124.017222
Cyrtina Creek,Creek (1),602,49.591667,-123.103333
D'Arcy Creek,Creek (1),602,50.556111,-122.476944
D'Herbomez Creek,Creek (1),602,49.137778,-122.28
Daer Creek,Creek (1),602,50.788611,-115.970833
Dag Creek,Creek (1),602,52.557222,-121.539167
Dagaichess Creek,Creek (1),602,57.8325,-131.034722
Dagg Creek,Creek (1),602,52.454722,-125.256111
Dago Creek,Creek (1),602,49.726111,-117.914722
Dahl Creek,Creek (1),602,53.702778,-123.145278
Dahl Creek,Creek (1),602,57.840833,-120.754722
Dahl Creek,Creek (1),602,54.145833,-128.718333
Dahlaks Creek,Creek (1),602,53.8675,-128.482778
Dahlie Creek,Creek (1),602,54.781667,-127.138056
Dainard Creek,Creek (1),602,52.185833,-118.439722
Dainard Creek,Creek (1),602,51.091667,-116.340833
Dairy Creek,Creek (1),602,50.822778,-120.309444
Daisy Creek,Creek (1),602,49.6125,-123.213333
Dakota Creek,Creek (1),602,49.510556,-123.494722
Dakota Creek,Creek (1),602,50.801111,-128.265278
Dalby Creek,Creek (1),602,58.385833,-129.931111
Dalby Creek,Creek (1),602,49.377778,-120.604167
Dale Creek,Creek (1),602,50.759722,-118.571667
Dale Creek,Creek (1),602,49.567222,-119.209444
Dalgleish Creek,Creek (1),602,50.686111,-123.972778
Dallery Creek,Creek (1),602,51.673333,-127.043056
Dally Creek,Creek (1),602,52.885556,-128.664444
Dalrymple Creek,Creek (1),602,50.267778,-125.838333
Dalton Creek,Creek (1),602,59.104167,-129.339444
Dalzell Creek,Creek (1),602,49.8025,-114.880278
Damdochax Creek,Creek (1),602,56.531667,-128.316667
Damfino Creek,Creek (1),602,49.699444,-118.768333
Damnation Creek,Creek (1),602,57.798056,-131.442222
Damshilgwit Creek,Creek (1),602,56.397222,-127.922222
Damsite Creek,Creek (1),602,49.153969,-122.837393
Damsumlo Creek,Creek (1),602,55.933889,-127.703333
Dan MacKay Creek,Creek (1),602,51.883056,-120.624444
Dan Miner Creek,Creek (1),602,54.991111,-125.249722
Dan O'Rea Creek,Creek (1),602,49.024444,-118.375833
Danah Creek,Creek (1),602,59.675556,-136.690278
Dancing Bill Creek,Creek (1),602,52.631944,-121.640556
Dane Creek,Creek (1),602,49.533184,-118.351147
Daney Creek,Creek (1),602,50.568056,-117.423611
Danforth Creek,Creek (1),602,50.695556,-118.745833
Daniel Creek,Creek (1),602,52.175833,-120.225278
Daniels Creek,Creek (1),602,49.713889,-119.875278
Daniels Creek,Creek (1),602,49.495,-123.128056
Daniels Creek,Creek (1),602,57.420278,-122.521389
Danish Creek,Creek (1),602,56.0875,-122.232222
Danish Creek,Creek (1),602,50.324444,-120.818611
Dans Creek,Creek (1),602,50.793889,-120.205556
Darb Creek,Creek (1),602,56.580556,-126.171944
Darber Creek,Creek (1),602,56.798889,-122.381389
Dardanelle Creek,Creek (1),602,54.478889,-128.253333
Dardanelles Creek,Creek (1),602,50.016389,-117.216389
Dark Creek,Creek (1),602,49.42,-122.578611
Darke Creek,Creek (1),602,49.610556,-119.781389
Darley Creek,Creek (1),602,49.895556,-119.137222
Darling Creek,Creek (1),602,51.319167,-120.198889
Darling Creek,Creek (1),602,55.093889,-128.1525
Darlington Creek,Creek (1),602,51.320278,-120.1725
Darsmith Creek,Creek (1),602,56.946667,-131.78
Dash Creek,Creek (1),602,49.088333,-124.252778
Dash Creek,Creek (1),602,51.253611,-122.705
Dasque Creek,Creek (1),602,54.3925,-128.923611
Dass Creek,Creek (1),602,52.928056,-131.950278
Dastaiga Creek,Creek (1),602,55.421944,-123.299167
Datcin Creek,Creek (1),602,58.804167,-120.540556
Date Creek,Creek (1),602,55.383333,-127.691111
Datlamen Creek,Creek (1),602,53.566389,-132.485556
Datlasaka Creek,Creek (1),602,59.849167,-136.685278
Datsio Creek,Creek (1),602,49.54,-125.271944
Dave Creek,Creek (1),602,51.373333,-119.448611
Dave Henry Creek,Creek (1),602,52.743333,-119.098056
Dave Morgan Creek,Creek (1),602,50.7425,-117.420833
Dave's Creek,Creek (1),602,49.474167,-121.415556
Davenport Creek,Creek (1),602,59.901667,-133.143889
Daves Creek,Creek (1),602,49.853611,-119.283611
Davey Jones Creek,Creek (1),602,51.1475,-122.550833
David Creek,Creek (1),602,49.126389,-116.628333
David Creek,Creek (1),602,49.331667,-118.874167
Davidson Creek,Creek (1),602,49.621667,-121.950833
Davidson Creek,Creek (1),602,49.866506,-119.617863
Davidson Creek,Creek (1),602,53.310833,-124.725556
Davidson Creek,Creek (1),602,53.954167,-132.681944
Davie Creek,Creek (1),602,59.216667,-127.63
Davies Creek,Creek (1),602,49.3775,-123.333889
Davies Creek,Creek (1),602,54.196944,-128.183056
Davis Creek,Creek (1),602,49.273611,-122.2525
Davis Creek,Creek (1),602,49.113889,-118.899722
Davis Creek,Creek (1),602,52.633056,-119.83
Davis Creek,Creek (1),602,50.1425,-116.9475
Davis Creek,Creek (1),602,53.046944,-121.739444
Davis Creek,Creek (1),602,52.6925,-123.609722
Davis Creek,Creek (1),602,56.876944,-128.266111
Dawson Creek,Creek (1),602,52.266944,-118.494444
Dawson Creek,Creek (1),602,55.740833,-120.117778
Day Creek,Creek (1),602,49.136667,-118.176389
Day Creek,Creek (1),602,55.753889,-120.976944
Daynor Creek,Creek (1),602,49.140833,-120.890833
Dayton Creek,Creek (1),602,49.7775,-117.426389
Dazo Creek,Creek (1),602,58.288611,-121.268889
De Grazie Creek,Creek (1),602,51.009444,-116.505
De Loriol Creek,Creek (1),602,49.777778,-126.058056
De Mamiel Creek,Creek (1),602,48.389722,-123.708611
De Roy Creek,Creek (1),602,50.951564,-119.130413
De Sous Creek,Creek (1),602,51.990833,-122.274444
DeBeck Creek,Creek (1),602,49.498056,-122.598611
Deacon Creek,Creek (1),602,52.9475,-122.314444
Dead Dog Creek,Creek (1),602,58.304722,-123.976111
Dead Miners Creek,Creek (1),602,51.821111,-122.405833
Deadeye Creek,Creek (1),602,49.446389,-118.4125
Deadfall Creek,Creek (1),602,56.625833,-128.255833
Deadfall Creek,Creek (1),602,51.283333,-119.780833
Deadhorse Creek,Creek (1),602,49.130556,-124.278056
Deadhorse Creek,Creek (1),602,56.465556,-121.720833
Deadman Creek,Creek (1),602,51.279167,-122.191389
Deadmans Creek,Creek (1),602,51.0625,-118.196389
Deadshot Creek,Creek (1),602,50.871944,-117.541944
Deadtimber Creek,Creek (1),602,53.268611,-121.962222
Deadwood Creek,Creek (1),602,49.101667,-118.713889
Deafies Creek,Creek (1),602,50.296111,-118.955833
Deafy Creek,Creek (1),602,54.265,-121.561667
Dean Creek,Creek (1),602,49.414722,-123.1275
Dear Creek,Creek (1),602,49.473889,-118.856389
Dease Creek,Creek (1),602,58.699444,-130.092778
Deasy Creek,Creek (1),602,54.752778,-126.061667
Debeaux Creek,Creek (1),602,49.148611,-124.611944
Debenture Creek,Creek (1),602,55.0025,-126.793056
Debris Creek,Creek (1),602,50.298056,-127.721944
Debris Creek,Creek (1),602,59.931111,-137.409722
Deception Creek,Creek (1),602,51.891389,-120.474722
Deception Creek,Creek (1),602,50.321111,-117.039444
Deception Creek,Creek (1),602,54.188611,-128.582778
Decker Creek,Creek (1),602,54.278056,-125.828611
Declier Creek,Creek (1),602,55.344167,-122.596944
Dede Creek,Creek (1),602,56.886111,-120.691111
Dedeeya Creek,Creek (1),602,57.504167,-127.251389
Deeker Creek,Creek (1),602,57.3725,-131.786111
Deeks Creek,Creek (1),602,49.5025,-123.250556
Deena Creek,Creek (1),602,53.143889,-132.134444
Deep Canoe Creek,Creek (1),602,55.768056,-127.9625
Deep Canyon Creek,Creek (1),602,55.026111,-127.745278
Deep Creek,Creek (1),602,50.363889,-117.050556
Deep Creek,Creek (1),602,50.345,-119.310278
Deep Creek,Creek (1),602,49.577222,-119.443056
Deep Creek,Creek (1),602,54.586389,-126.853889
Deep Creek,Creek (1),602,54.564444,-128.662778
Deep Gulch,Creek (1),602,58.910556,-130.173889
Deep Gulch Creek,Creek (1),602,49.324722,-120.545278
Deep Gully Creek,Creek (1),602,55.060278,-127.744444
Deeper Creek,Creek (1),602,49.781389,-119.601944
Deepline Creek,Creek (1),602,59.266507,-129.551895
Deer Creek,Creek (1),602,49.331111,-124.915
Deer Creek,Creek (1),602,49.416111,-118.035278
Deer Creek,Creek (1),602,49.918889,-117.0475
Deer Creek,Creek (1),602,49.695833,-126.118056
Deer Creek,Creek (1),602,50.385,-120.420278
Deer Creek,Creek (1),602,50.127222,-115.976389
Deer Creek,Creek (1),602,50.504167,-118.362222
Deer Creek,Creek (1),602,52.489444,-118.80
Deer Creek,Creek (1),602,51.949722,-123.370278
Deer Valley Creek,Creek (1),602,49.481944,-120.477778
Deerhorn Creek,Creek (1),602,52.301667,-121.340278
Deerlet Creek,Creek (1),602,52.533611,-121.533333
Defot Creek,Creek (1),602,58.9175,-130.462222
Defrauder Creek,Creek (1),602,49.448056,-122.550556
Dehacho Creek,Creek (1),602,58.078889,-121.56
Deighton Creek,Creek (1),602,49.792778,-124.4675
Deiner Creek,Creek (1),602,49.316944,-122.693056
Dejordy Creek,Creek (1),602,51.468611,-117.147778
Deka Creek,Creek (1),602,51.586667,-120.914167
Del Creek,Creek (1),602,57.158611,-125.251944
Del Norte Creek,Creek (1),602,55.983611,-129.352222
Delano Creek,Creek (1),602,58.500833,-125.136389
Delilah Creek,Creek (1),602,50.585,-123.191111
Delkatla Creek,Creek (1),602,54.015556,-132.130556
Delkpay Creek,Creek (1),602,59.417222,-123.13
Della Creek,Creek (1),602,50.491111,-121.728333
Delorne Creek,Creek (1),602,50.601389,-118.804444
Delphine Creek,Creek (1),602,50.409167,-116.316111
Delta Creek,Creek (1),602,49.882778,-118.063611
Delta Creek,Creek (1),602,57.293056,-126.575278
Delta Creek,Creek (1),602,53.303889,-132.301111
Delta Creek,Creek (1),602,51.256111,-120.054722
Delta Creek,Creek (1),602,54.431713,-128.840531
Deltaic Creek,Creek (1),602,56.541111,-129.553611
Delure Creek,Creek (1),602,58.816944,-130.1425
Demens Creek,Creek (1),602,49.265278,-124.885833
Demers Creek,Creek (1),602,51.478889,-120.220556
Demon Creek,Creek (1),602,53.404167,-132.323889
Dempsey Creek,Creek (1),602,51.804444,-121.276389
Dempster Creek,Creek (1),602,49.748056,-123.453889
Denad Creek,Creek (1),602,50.539167,-128.003611
Denain Creek,Creek (1),602,51.093611,-123.331667
Dendritic Creek,Creek (1),602,57.1325,-131.453333
Deneau Creek,Creek (1),602,49.438611,-121.300833
Denetiah Creek,Creek (1),602,58.641944,-127.046667
Denike Creek,Creek (1),602,49.601667,-119.849722
Denise Creek,Creek (1),602,54.284722,-130.146111
Denison Creek,Creek (1),602,55.329444,-127.245556
Denkman Creek,Creek (1),602,56.816667,-123.993333
Dennery Creek,Creek (1),602,51.6775,-119.159722
Dennis Creek,Creek (1),602,49.613889,-119.421111
Dennis Creek,Creek (1),602,59.378611,-129.413611
Dennis Creek,Creek (1),602,50.035556,-117.394722
Dennis Creek,Creek (1),602,51.992222,-121.706111
Dent Creek,Creek (1),602,48.583333,-124.063056
Denver Creek,Creek (1),602,49.620556,-116.107778
Denys Creek,Creek (1),602,54.355833,-127.338056
Deodar Creek,Creek (1),602,50.95,-119.3575
Departure Creek,Creek (1),602,49.206389,-123.969167
Depot Creek,Creek (1),602,49.029444,-121.401944
Derenzy Creek,Creek (1),602,49.369722,-119.523056
Deroche Creek,Creek (1),602,49.182778,-122.071667
Derrick Creek,Creek (1),602,55.572778,-128.640278
Derry Creek,Creek (1),602,50.771944,-118.564444
Des Creek,Creek (1),602,54.952222,-123.145278
Deschamps Creek,Creek (1),602,49.538056,-119.806944
Deschamps Creek,Creek (1),602,51.205556,-124.184722
Deserters Creek,Creek (1),602,52.807778,-122.514444
Deserters Creek,Creek (1),602,56.957222,-124.9825
Desmond Creek,Creek (1),602,49.8575,-117.138333
Desolation Creek,Creek (1),602,48.4175,-124.031389
Desolation Creek,Creek (1),602,49.036111,-114.804722
Destilida Creek,Creek (1),602,54.848056,-122.460278
Deszen Creek,Creek (1),602,59.828611,-123.209444
Dethseda Creek,Creek (1),602,57.931389,-122.9375
Detiaten Creek,Creek (1),602,57.979167,-130.696111
Detna Creek,Creek (1),602,53.183125,-126.001504
Detni Creek,Creek (1),602,56.0325,-126.00
Detour Creek,Creek (1),602,49.99,-122.759167
Detour Creek,Creek (1),602,59.900278,-137.295556
Deuce Creek,Creek (1),602,55.243889,-128.052778
Devastator Creek,Creek (1),602,50.564444,-123.561944
Devereux Creek,Creek (1),602,51.158889,-125.594444
Devick Creek,Creek (1),602,50.926389,-120.12
Devil Creek,Creek (1),602,49.713611,-119.1075
Devil Creek,Creek (1),602,56.991389,-130.334444
Devil Creek,Creek (1),602,50.731389,-118.589722
Devils Club Creek,Creek (1),602,51.981667,-120.788056
Devils Club Creek,Creek (1),602,57.300833,-131.645556
Devils Creek,Creek (1),602,50.616389,-117.040556
Devils Creek,Creek (1),602,54.63,-121.158889
Devils Lake Creek,Creek (1),602,53.090556,-121.671944
Devitt Creek,Creek (1),602,50.292222,-114.913611
Devoe Creek,Creek (1),602,52.646944,-120.991389
Dewar Creek,Creek (1),602,49.703611,-116.373611
Dewdney Creek,Creek (1),602,49.473889,-121.255278
Diamond Creek,Creek (1),602,57.7675,-128.151944
Diamond Willow Creek,Creek (1),602,53.146389,-119.839722
Diavolo Creek,Creek (1),602,49.990556,-122.7575
Dibble Creek,Creek (1),602,49.568611,-115.327778
Dice Creek,Creek (1),602,51.158889,-125.619167
Dick Booth Creek,Creek (1),602,50.682222,-127.498611
Dick Creek,Creek (1),602,49.369444,-123.233889
Dick Creek,Creek (1),602,59.643056,-136.469167
Dick Creek,Creek (1),602,56.561389,-131.232222
Dickebusch Creek,Creek (1),602,55.552778,-121.615556
Dickey Creek,Creek (1),602,50.735556,-121.930833
Dickey Creek,Creek (1),602,51.341111,-120.798611
Dicks Iverson Creek,Creek (1),602,56.959722,-128.151667
Dickson Creek,Creek (1),602,49.289167,-122.091944
Dictator Creek,Creek (1),602,49.961389,-118.573889
Didche Creek,Creek (1),602,55.206667,-123.302222
Didene Creek,Creek (1),602,57.271389,-128.690556
Dietrich Creek,Creek (1),602,52.119167,-120.788056
Diggings Creek,Creek (1),602,53.445556,-120.686667
Dillabough Creek,Creek (1),602,52.385,-121.285556
Dillard Creek,Creek (1),602,49.761667,-120.497222
Dilly Creek,Creek (1),602,59.846111,-121.844167
Dilman Creek,Creek (1),602,53.081944,-121.877222
Dilworth Creek,Creek (1),602,49.886389,-119.438889
Dimetri Creek,Creek (1),602,50.033056,-119.495
Dimsdale Creek,Creek (1),602,54.173889,-120.425833
Dinan Creek,Creek (1),602,53.653611,-132.680556
Dingwall Creek,Creek (1),602,51.877222,-121.670556
Dinner Creek,Creek (1),602,55.825833,-121.176111
Dinsmore Creek,Creek (1),602,49.541389,-118.352778
Dion Creek,Creek (1),602,50.6625,-119.586389
Diorite Creek,Creek (1),602,49.964167,-115.671389
Dipper Creek,Creek (1),602,50.174722,-123.388611
Dirst Creek,Creek (1),602,57.685833,-132.229444
Dirty Creek,Creek (1),602,56.533611,-122.339722
Disbrow Creek,Creek (1),602,49.401944,-123.246389
Discovery Creek,Creek (1),602,56.853333,-128.241667
